Year,Month,Day,Hour,Minute,Temperature,GHI
2016,4,16,10,0,39.4,571
2016,4,16,11,0,38.4,389
2016,4,16,12,0,36.7,153
2016,4,16,13,0,34.6,0
2016,4,16,14,0,33.7,0
2016,4,16,15,0,32.7,0
2016,4,16,16,0,31.5,0
2016,4,16,17,0,30.6,0
2016,4,16,18,0,29.9,0
2016,4,16,19,0,29.2,0
2016,4,16,20,0,28.7,0
2016,4,16,21,0,28.2,0
2016,4,16,22,0,27.8,0
2016,4,16,23,0,27.3,0
2016,4,17,0,0,27,0
2016,4,17,1,0,28,27
2016,4,17,2,0,30.3,232
2016,4,17,3,0,33.1,444
2016,4,17,4,0,35.4,688
2016,4,17,5,0,37.3,788
2016,4,17,6,0,38.5,879
2016,4,17,7,0,39.5,947
2016,4,17,8,0,40.1,900
2016,4,17,9,0,40.4,751
2016,4,17,10,0,39.8,615
2016,4,17,11,0,38.4,385
2016,4,17,12,0,36.5,151
2016,4,17,13,0,34.4,0
2016,4,17,14,0,33.2,0
2016,4,17,15,0,32.1,0
2016,4,17,16,0,31.2,0
2016,4,17,17,0,30.4,0
2016,4,17,18,0,29.8,0
2016,4,17,19,0,29.3,0
2016,4,17,20,0,28.8,0
2016,4,17,21,0,28.4,0
2016,4,17,22,0,27.9,0
2016,4,17,23,0,27.4,0
2016,4,18,0,0,27,0
2016,4,18,1,0,28.1,33
2016,4,18,2,0,30.4,247
2016,4,18,3,0,33.2,495
2016,4,18,4,0,35.6,719
2016,4,18,5,0,37.8,899
2016,4,18,6,0,39.5,1011
2016,4,18,7,0,40.6,1038
2016,4,18,8,0,41.2,984
2016,4,18,9,0,41.2,826
2016,4,18,10,0,40.6,671
2016,4,18,11,0,39.3,434
2016,4,18,12,0,37.1,183
2016,4,18,13,0,33.9,0
2016,4,18,14,0,33,0
2016,4,18,15,0,32,0
2016,4,18,16,0,31.1,0
2016,4,18,17,0,30.3,0
2016,4,18,18,0,29.6,0
2016,4,18,19,0,29,0
2016,4,18,20,0,28.5,0
2016,4,18,21,0,28.1,0
2016,4,18,22,0,27.8,0
2016,4,18,23,0,27.6,0
2016,4,19,0,0,27.4,0
2016,4,19,1,0,28.5,37
2016,4,19,2,0,30.7,251
2016,4,19,3,0,33.2,496
2016,4,19,4,0,35.4,660
2016,4,19,5,0,37.6,894
2016,4,19,6,0,39.3,980
2016,4,19,7,0,40.4,1008
2016,4,19,8,0,41,956
2016,4,19,9,0,41.1,858
2016,4,19,10,0,40.5,667
2016,4,19,11,0,39.4,432
2016,4,19,12,0,37.5,183
2016,4,19,13,0,35,0
2016,4,19,14,0,34.1,0
2016,4,19,15,0,32.9,0
2016,4,19,16,0,31.8,0
2016,4,19,17,0,30.8,0
2016,4,19,18,0,30,0
2016,4,19,19,0,29.3,0
2016,4,19,20,0,28.8,0
2016,4,19,21,0,28.3,0
2016,4,19,22,0,28,0
2016,4,19,23,0,27.6,0
2016,4,20,0,0,27.3,0
2016,4,20,1,0,28,38
2016,4,20,2,0,29.9,194
2016,4,20,3,0,32.4,354
2016,4,20,4,0,34.9,341
2016,4,20,5,0,36.9,886
2016,4,20,6,0,38.5,992
2016,4,20,7,0,39.6,933
2016,4,20,8,0,40.1,867
2016,4,20,9,0,40,750
2016,4,20,10,0,39.5,592
2016,4,20,11,0,38.5,363
2016,4,20,12,0,36.6,147
2016,4,20,13,0,34.1,0
2016,4,20,14,0,33.1,0
2016,4,20,15,0,32.2,0
2016,4,20,16,0,31.4,0
2016,4,20,17,0,30.7,0
2016,4,20,18,0,29.9,0
2016,4,20,19,0,29.2,0
2016,4,20,20,0,28.6,0
2016,4,20,21,0,28.2,0
2016,4,20,22,0,27.8,0
2016,4,20,23,0,27.5,0
2016,4,21,0,0,27.2,0
2016,4,21,1,0,28.2,26
2016,4,21,2,0,30.4,170
2016,4,21,3,0,33.2,393
2016,4,21,4,0,35.8,599
2016,4,21,5,0,37.9,764
2016,4,21,6,0,39.5,814
2016,4,21,7,0,40.5,879
2016,4,21,8,0,40.9,825
2016,4,21,9,0,40.7,700
2016,4,21,10,0,40.1,505
2016,4,21,11,0,38.7,369
2016,4,21,12,0,36.8,159
2016,4,21,13,0,34.6,0
2016,4,21,14,0,33.2,0
2016,4,21,15,0,31.5,0
2016,4,21,16,0,30.1,0
2016,4,21,17,0,29,0
2016,4,21,18,0,28.4,0
2016,4,21,19,0,28,0
2016,4,21,20,0,27.6,0
2016,4,21,21,0,27.2,0
2016,4,21,22,0,27,0
2016,4,21,23,0,26.7,0
2016,4,22,0,0,26.5,0
2016,4,22,1,0,27.3,40
2016,4,22,2,0,29.8,237
2016,4,22,3,0,33.2,494
2016,4,22,4,0,36.5,713
2016,4,22,5,0,39,881
2016,4,22,6,0,40.7,1002
2016,4,22,7,0,41.8,1026
2016,4,22,8,0,42.4,970
2016,4,22,9,0,42.4,837
2016,4,22,10,0,41.7,645
2016,4,22,11,0,40.5,411
2016,4,22,12,0,38.5,144
2016,4,22,13,0,36.2,0
2016,4,22,14,0,34.8,0
2016,4,22,15,0,32.9,0
2016,4,22,16,0,31.3,0
2016,4,22,17,0,30.4,0
2016,4,22,18,0,29.7,0
2016,4,22,19,0,29.2,0
2016,4,22,20,0,28.7,0
2016,4,22,21,0,28.2,0
2016,4,22,22,0,27.8,0
2016,4,22,23,0,27.5,0
2016,4,23,0,0,27.2,0
2016,4,23,1,0,28.2,40
2016,4,23,2,0,31,252
2016,4,23,3,0,34.4,493
2016,4,23,4,0,37.6,712
2016,4,23,5,0,39.9,878
2016,4,23,6,0,41.5,955
2016,4,23,7,0,42.5,977
2016,4,23,8,0,42.8,920
2016,4,23,9,0,42.5,785
2016,4,23,10,0,41.4,602
2016,4,23,11,0,39.8,379
2016,4,23,12,0,37.9,146
2016,4,23,13,0,35.7,0
2016,4,23,14,0,33.8,0
2016,4,23,15,0,32.1,0
2016,4,23,16,0,30.7,0
2016,4,23,17,0,29.7,0
2016,4,23,18,0,29.1,0
2016,4,23,19,0,28.5,0
2016,4,23,20,0,28.1,0
2016,4,23,21,0,27.7,0
2016,4,23,22,0,27.3,0
2016,4,23,23,0,27,0
2016,4,24,0,0,26.7,0
2016,4,24,1,0,27.7,36
2016,4,24,2,0,30.5,244
2016,4,24,3,0,34,480
2016,4,24,4,0,37.4,695
2016,4,24,5,0,39.9,862
2016,4,24,6,0,41.7,973
2016,4,24,7,0,42.8,998
2016,4,24,8,0,43.3,947
2016,4,24,9,0,43.2,817
2016,4,24,10,0,42.5,628
2016,4,24,11,0,41.2,395
2016,4,24,12,0,39.2,159
2016,4,24,13,0,36.9,0
2016,4,24,14,0,35.3,0
2016,4,24,15,0,33.5,0
2016,4,24,16,0,32.1,0
2016,4,24,17,0,31.1,0
2016,4,24,18,0,30.4,0
2016,4,24,19,0,29.7,0
2016,4,24,20,0,29.2,0
2016,4,24,21,0,28.7,0
2016,4,24,22,0,28.4,0
2016,4,24,23,0,28.2,0
2016,4,25,0,0,28.1,0
2016,4,25,1,0,28.8,32
2016,4,25,2,0,30.9,241
2016,4,25,3,0,33.9,479
2016,4,25,4,0,36.5,694
2016,4,25,5,0,38.5,860
2016,4,25,6,0,39.8,941
2016,4,25,7,0,40.8,968
2016,4,25,8,0,41.3,913
2016,4,25,9,0,41.4,805
2016,4,25,10,0,40.8,619
2016,4,25,11,0,39.6,395
2016,4,25,12,0,38,57
2016,4,25,13,0,36.1,0
2016,4,25,14,0,35.4,0
2016,4,25,15,0,34.3,0
2016,4,25,16,0,33.1,0
2016,4,25,17,0,31.9,0
2016,4,25,18,0,30.8,0
2016,4,25,19,0,29.9,0
2016,4,25,20,0,29.2,0
2016,4,25,21,0,28.7,0
2016,4,25,22,0,28.4,0
2016,4,25,23,0,28.1,0
2016,4,26,0,0,27.9,0
2016,4,26,1,0,28.7,38
2016,4,26,2,0,30.9,247
2016,4,26,3,0,33.7,484
2016,4,26,4,0,35.9,699
2016,4,26,5,0,37.6,865
2016,4,26,6,0,38.8,946
2016,4,26,7,0,39.6,970
2016,4,26,8,0,39.7,916
2016,4,26,9,0,39.4,781
2016,4,26,10,0,38.7,624
2016,4,26,11,0,37.6,399
2016,4,26,12,0,36,164
2016,4,26,13,0,34.2,0
2016,4,26,14,0,33.2,0
2016,4,26,15,0,32.3,0
2016,4,26,16,0,31.5,0
2016,4,26,17,0,30.7,0
2016,4,26,18,0,29.9,0
2016,4,26,19,0,29.1,0
2016,4,26,20,0,28.6,0
2016,4,26,21,0,28.2,0
2016,4,26,22,0,27.8,0
2016,4,26,23,0,27.5,0
2016,4,27,0,0,27.1,0
2016,4,27,1,0,28.1,47
2016,4,27,2,0,30.4,268
2016,4,27,3,0,32.9,518
2016,4,27,4,0,35.2,743
2016,4,27,5,0,37.2,818
2016,4,27,6,0,38.7,1021
2016,4,27,7,0,39.7,976
2016,4,27,8,0,40.1,850
2016,4,27,9,0,39.9,705
2016,4,27,10,0,39.2,497
2016,4,27,11,0,37.9,254
2016,4,27,12,0,36.2,159
2016,4,27,13,0,34.4,0
2016,4,27,14,0,33.2,0
2016,4,27,15,0,32.3,0
2016,4,27,16,0,31.4,0
2016,4,27,17,0,30.7,0
2016,4,27,18,0,30,0
2016,4,27,19,0,29.4,0
2016,4,27,20,0,28.9,0
2016,4,27,21,0,28.5,0
2016,4,27,22,0,28.1,0
2016,4,27,23,0,27.8,0
2016,4,28,0,0,27.5,0
2016,4,28,1,0,28.3,49
2016,4,28,2,0,30.1,270
2016,4,28,3,0,32.2,518
2016,4,28,4,0,34.4,744
2016,4,28,5,0,36.7,916
2016,4,28,6,0,38.6,1021
2016,4,28,7,0,40,1049
2016,4,28,8,0,40.7,995
2016,4,28,9,0,40.9,872
2016,4,28,10,0,40.5,681
2016,4,28,11,0,39.4,445
2016,4,28,12,0,37.2,193
2016,4,28,13,0,33.6,0
2016,4,28,14,0,32.6,0
2016,4,28,15,0,31.9,0
2016,4,28,16,0,31.1,0
2016,4,28,17,0,30.2,0
2016,4,28,18,0,29.5,0
2016,4,28,19,0,28.9,0
2016,4,28,20,0,28.6,0
2016,4,28,21,0,28.3,0
2016,4,28,22,0,27.9,0
2016,4,28,23,0,27.5,0
2016,4,29,0,0,27.1,0
2016,4,29,1,0,28.2,38
2016,4,29,2,0,30.8,243
2016,4,29,3,0,33.4,403
2016,4,29,4,0,35.9,603
2016,4,29,5,0,37.9,764
2016,4,29,6,0,39.4,1029
2016,4,29,7,0,40.4,1051
2016,4,29,8,0,40.7,890
2016,4,29,9,0,40.5,752
2016,4,29,10,0,39.8,612
2016,4,29,11,0,38.5,421
2016,4,29,12,0,36.8,153
2016,4,29,13,0,34.3,0
2016,4,29,14,0,33.4,0
2016,4,29,15,0,32.4,0
2016,4,29,16,0,31.3,0
2016,4,29,17,0,30.4,0
2016,4,29,18,0,29.7,0
2016,4,29,19,0,29,0
2016,4,29,20,0,28.4,0
2016,4,29,21,0,27.9,0
2016,4,29,22,0,27.6,0
2016,4,29,23,0,27.3,0
2016,4,30,0,0,26.9,0
2016,4,30,1,0,28.2,53
2016,4,30,2,0,30.6,227
2016,4,30,3,0,33,522
2016,4,30,4,0,35.4,744
2016,4,30,5,0,37.6,826
2016,4,30,6,0,39.4,915
2016,4,30,7,0,40.6,1037
2016,4,30,8,0,41.3,921
2016,4,30,9,0,41.3,845
2016,4,30,10,0,40.7,655
2016,4,30,11,0,39.6,422
2016,4,30,12,0,37.5,178
2016,4,30,13,0,34.2,0
2016,4,30,14,0,33.5,0
2016,4,30,15,0,32.7,0
2016,4,30,16,0,31.7,0
2016,4,30,17,0,30.8,0
2016,4,30,18,0,30.1,0
2016,4,30,19,0,29.6,0
2016,4,30,20,0,29.1,0
2016,4,30,21,0,28.6,0
2016,4,30,22,0,28.1,0
2016,4,30,23,0,27.7,0
2016,5,1,0,0,27.4,0
2016,5,1,1,0,28.4,49
2016,5,1,2,0,30.5,265
2016,5,1,3,0,32.8,506
2016,5,1,4,0,35.1,724
2016,5,1,5,0,37.3,890
2016,5,1,6,0,39,1018
2016,5,1,7,0,40.1,1041
2016,5,1,8,0,40.6,988
2016,5,1,9,0,40.7,858
2016,5,1,10,0,40.2,669
2016,5,1,11,0,39.2,435
2016,5,1,12,0,37.4,188
2016,5,1,13,0,34.2,0
2016,5,1,14,0,33.1,0
2016,5,1,15,0,32.2,0
2016,5,1,16,0,31.4,0
2016,5,1,17,0,30.6,0
2016,5,1,18,0,29.8,0
2016,5,1,19,0,29.1,0
2016,5,1,20,0,28.6,0
2016,5,1,21,0,28.2,0
2016,5,1,22,0,27.7,0
2016,5,1,23,0,27.3,0
2016,5,2,0,0,27,0
2016,5,2,1,0,28.1,52
2016,5,2,2,0,30.6,269
2016,5,2,3,0,33.8,507
2016,5,2,4,0,36.5,722
2016,5,2,5,0,38.7,885
2016,5,2,6,0,40.5,982
2016,5,2,7,0,41.8,1004
2016,5,2,8,0,42.4,947
2016,5,2,9,0,42.4,822
2016,5,2,10,0,41.7,632
2016,5,2,11,0,40.5,405
2016,5,2,12,0,38.6,167
2016,5,2,13,0,36.4,0
2016,5,2,14,0,35,0
2016,5,2,15,0,33.8,0
2016,5,2,16,0,32.8,0
2016,5,2,17,0,31.8,0
2016,5,2,18,0,31,0
2016,5,2,19,0,30.2,0
2016,5,2,20,0,29.5,0
2016,5,2,21,0,28.9,0
2016,5,2,22,0,28.2,0
2016,5,2,23,0,27.7,0
2016,5,3,0,0,27.3,0
2016,5,3,1,0,28.2,52
2016,5,3,2,0,30.5,266
2016,5,3,3,0,33.4,502
2016,5,3,4,0,35.8,716
2016,5,3,5,0,37.7,881
2016,5,3,6,0,39.3,980
2016,5,3,7,0,40.5,1005
2016,5,3,8,0,41.1,952
2016,5,3,9,0,41.2,834
2016,5,3,10,0,40.7,646
2016,5,3,11,0,39.7,417
2016,5,3,12,0,37.9,136
2016,5,3,13,0,35.1,0
2016,5,3,14,0,34.2,0
2016,5,3,15,0,33.2,0
2016,5,3,16,0,32.3,0
2016,5,3,17,0,31.3,0
2016,5,3,18,0,30.4,0
2016,5,3,19,0,29.7,0
2016,5,3,20,0,29.2,0
2016,5,3,21,0,28.8,0
2016,5,3,22,0,28.4,0
2016,5,3,23,0,28,0
2016,5,4,0,0,27.8,0
2016,5,4,1,0,28.4,50
2016,5,4,2,0,30.1,263
2016,5,4,3,0,32.3,499
2016,5,4,4,0,34.4,492
2016,5,4,5,0,36.5,742
2016,5,4,6,0,38.2,711
2016,5,4,7,0,39.3,739
2016,5,4,8,0,39.7,931
2016,5,4,9,0,39.8,810
2016,5,4,10,0,39.2,626
2016,5,4,11,0,38.2,400
2016,5,4,12,0,36.8,166
2016,5,4,13,0,34.8,0
2016,5,4,14,0,33.9,0
2016,5,4,15,0,33,0
2016,5,4,16,0,32.5,0
2016,5,4,17,0,31.9,0
2016,5,4,18,0,31.2,0
2016,5,4,19,0,30.6,0
2016,5,4,20,0,30,0
2016,5,4,21,0,29.5,0
2016,5,4,22,0,29,0
2016,5,4,23,0,28.7,0
2016,5,5,0,0,28.4,0
2016,5,5,1,0,28.9,20
2016,5,5,2,0,30.1,254
2016,5,5,3,0,31.5,454
2016,5,5,4,0,33,660
2016,5,5,5,0,34.4,793
2016,5,5,6,0,35.6,700
2016,5,5,7,0,36.4,826
2016,5,5,8,0,36.9,779
2016,5,5,9,0,37.1,812
2016,5,5,10,0,36.9,349
2016,5,5,11,0,36.3,22
2016,5,5,12,0,35.2,13
2016,5,5,13,0,33.4,0
2016,5,5,14,0,32.3,0
2016,5,5,15,0,31.5,0
2016,5,5,16,0,30.8,0
2016,5,5,17,0,30.3,0
2016,5,5,18,0,29.7,0
2016,5,5,19,0,29.1,0
2016,5,5,20,0,28.5,0
2016,5,5,21,0,28.2,0
2016,5,5,22,0,27.9,0
2016,5,5,23,0,27.7,0
2016,5,6,0,0,27.5,0
2016,5,6,1,0,28,48
2016,5,6,2,0,29.2,255
2016,5,6,3,0,30.8,451
2016,5,6,4,0,32.3,620
2016,5,6,5,0,34.1,808
2016,5,6,6,0,35.6,900
2016,5,6,7,0,36.7,902
2016,5,6,8,0,37.4,800
2016,5,6,9,0,37.4,735
2016,5,6,10,0,36.9,600
2016,5,6,11,0,35.9,52
2016,5,6,12,0,34.6,161
2016,5,6,13,0,32.9,0
2016,5,6,14,0,32.4,0
2016,5,6,15,0,31.6,0
2016,5,6,16,0,30.5,0
2016,5,6,17,0,29.7,0
2016,5,6,18,0,29.1,0
2016,5,6,19,0,28.4,0
2016,5,6,20,0,27.9,0
2016,5,6,21,0,27.4,0
2016,5,6,22,0,27.1,0
2016,5,6,23,0,26.9,0
2016,5,7,0,0,26.8,0
2016,5,7,1,0,27.2,8
2016,5,7,2,0,28.1,87
2016,5,7,3,0,29.1,49
2016,5,7,4,0,30.3,323
2016,5,7,5,0,31.5,404
2016,5,7,6,0,32.3,891
2016,5,7,7,0,32.7,908
2016,5,7,8,0,33,865
2016,5,7,9,0,33.1,780
2016,5,7,10,0,32.7,602
2016,5,7,11,0,32,379
2016,5,7,12,0,30.8,9
2016,5,7,13,0,29.4,0
2016,5,7,14,0,28.9,0
2016,5,7,15,0,28.5,0
2016,5,7,16,0,27.9,0
2016,5,7,17,0,27.4,0
2016,5,7,18,0,27,0
2016,5,7,19,0,26.7,0
2016,5,7,20,0,26.3,0
2016,5,7,21,0,26.1,0
2016,5,7,22,0,26,0
2016,5,7,23,0,26,0
2016,5,8,0,0,26,0
2016,5,8,1,0,26.4,50
2016,5,8,2,0,27.3,259
2016,5,8,3,0,28.7,491
2016,5,8,4,0,30.2,358
2016,5,8,5,0,31.4,490
2016,5,8,6,0,32.2,525
2016,5,8,7,0,32.6,678
2016,5,8,8,0,33,671
2016,5,8,9,0,33,525
2016,5,8,10,0,32.8,599
2016,5,8,11,0,32.2,109
2016,5,8,12,0,31.2,9
2016,5,8,13,0,29.6,0
2016,5,8,14,0,29.3,0
2016,5,8,15,0,29,0
2016,5,8,16,0,28.5,0
2016,5,8,17,0,27.9,0
2016,5,8,18,0,27.3,0
2016,5,8,19,0,26.9,0
2016,5,8,20,0,26.5,0
2016,5,8,21,0,26.3,0
2016,5,8,22,0,26.1,0
2016,5,8,23,0,25.9,0
2016,5,9,0,0,25.8,0
2016,5,9,1,0,26.7,49
2016,5,9,2,0,28.4,253
2016,5,9,3,0,30.2,452
2016,5,9,4,0,31.6,654
2016,5,9,5,0,32.7,806
2016,5,9,6,0,33.3,896
2016,5,9,7,0,33.7,947
2016,5,9,8,0,34,879
2016,5,9,9,0,34,641
2016,5,9,10,0,33.7,551
2016,5,9,11,0,33.2,330
2016,5,9,12,0,31.7,15
2016,5,9,13,0,29.9,0
2016,5,9,14,0,29.3,0
2016,5,9,15,0,28.7,0
2016,5,9,16,0,28.1,0
2016,5,9,17,0,27.6,0
2016,5,9,18,0,27.2,0
2016,5,9,19,0,26.8,0
2016,5,9,20,0,26.3,0
2016,5,9,21,0,26,0
2016,5,9,22,0,25.8,0
2016,5,9,23,0,25.8,0
2016,5,10,0,0,25.9,0
2016,5,10,1,0,26.9,55
2016,5,10,2,0,28.8,243
2016,5,10,3,0,31,472
2016,5,10,4,0,32.7,642
2016,5,10,5,0,34.1,737
2016,5,10,6,0,35.1,850
2016,5,10,7,0,35.8,853
2016,5,10,8,0,36.1,894
2016,5,10,9,0,35.8,801
2016,5,10,10,0,35.1,619
2016,5,10,11,0,33.8,398
2016,5,10,12,0,31.5,168
2016,5,10,13,0,29.3,0
2016,5,10,14,0,28.6,0
2016,5,10,15,0,27.9,0
2016,5,10,16,0,27.2,0
2016,5,10,17,0,26.5,0
2016,5,10,18,0,26,0
2016,5,10,19,0,25.6,0
2016,5,10,20,0,25.2,0
2016,5,10,21,0,25,0
2016,5,10,22,0,25,0
2016,5,10,23,0,24.8,0
2016,5,11,0,0,24.4,0
2016,5,11,1,0,25.6,27
2016,5,11,2,0,27.9,87
2016,5,11,3,0,30,381
2016,5,11,4,0,31.9,720
2016,5,11,5,0,33.4,766
2016,5,11,6,0,34.5,593
2016,5,11,7,0,35.1,920
2016,5,11,8,0,35.3,781
2016,5,11,9,0,35,717
2016,5,11,10,0,34.2,595
2016,5,11,11,0,33,242
2016,5,11,12,0,31.3,88
2016,5,11,13,0,29.4,0
2016,5,11,14,0,28.3,0
2016,5,11,15,0,27.6,0
2016,5,11,16,0,27.1,0
2016,5,11,17,0,26.6,0
2016,5,11,18,0,26.2,0
2016,5,11,19,0,25.8,0
2016,5,11,20,0,25.4,0
2016,5,11,21,0,25.1,0
2016,5,11,22,0,24.8,0
2016,5,11,23,0,24.6,0
2016,5,12,0,0,24.5,0
2016,5,12,1,0,25.5,54
2016,5,12,2,0,27.2,226
2016,5,12,3,0,30.1,434
2016,5,12,4,0,32.4,535
2016,5,12,5,0,33.9,744
2016,5,12,6,0,35,825
2016,5,12,7,0,35.7,864
2016,5,12,8,0,36.1,773
2016,5,12,9,0,36.1,633
2016,5,12,10,0,35.5,515
2016,5,12,11,0,34.3,257
2016,5,12,12,0,32.2,161
2016,5,12,13,0,29.9,0
2016,5,12,14,0,28.9,0
2016,5,12,15,0,28.1,0
2016,5,12,16,0,27.4,0
2016,5,12,17,0,26.9,0
2016,5,12,18,0,26.5,0
2016,5,12,19,0,26.2,0
2016,5,12,20,0,26,0
2016,5,12,21,0,25.7,0
2016,5,12,22,0,25.5,0
2016,5,12,23,0,25.4,0
2016,5,13,0,0,25.2,0
2016,5,13,1,0,26.1,39
2016,5,13,2,0,28.1,257
2016,5,13,3,0,30.8,472
2016,5,13,4,0,33.1,671
2016,5,13,5,0,34.9,825
2016,5,13,6,0,36.4,861
2016,5,13,7,0,37.4,875
2016,5,13,8,0,37.9,808
2016,5,13,9,0,37.8,710
2016,5,13,10,0,37.3,592
2016,5,13,11,0,36.2,402
2016,5,13,12,0,34.1,154
2016,5,13,13,0,31.7,0
2016,5,13,14,0,30.4,0
2016,5,13,15,0,29.4,0
2016,5,13,16,0,28.7,0
2016,5,13,17,0,28,0
2016,5,13,18,0,27.4,0
2016,5,13,19,0,26.9,0
2016,5,13,20,0,26.4,0
2016,5,13,21,0,26.1,0
2016,5,13,22,0,25.7,0
2016,5,13,23,0,25.5,0
2016,5,14,0,0,25.4,0
2016,5,14,1,0,26.7,51
2016,5,14,2,0,29.2,249
2016,5,14,3,0,31.8,459
2016,5,14,4,0,34,657
2016,5,14,5,0,35.6,805
2016,5,14,6,0,36.3,881
2016,5,14,7,0,36.6,862
2016,5,14,8,0,36.5,813
2016,5,14,9,0,35.9,628
2016,5,14,10,0,35.2,483
2016,5,14,11,0,34.1,370
2016,5,14,12,0,32.2,104
2016,5,14,13,0,30.5,0
2016,5,14,14,0,29.4,0
2016,5,14,15,0,28.6,0
2016,5,14,16,0,28,0
2016,5,14,17,0,27.6,0
2016,5,14,18,0,27.1,0
2016,5,14,19,0,26.6,0
2016,5,14,20,0,26.1,0
2016,5,14,21,0,25.8,0
2016,5,14,22,0,25.6,0
2016,5,14,23,0,25.2,0
2016,5,15,0,0,24.9,0
2016,5,15,1,0,26,37
2016,5,15,2,0,28.2,259
2016,5,15,3,0,30.8,479
2016,5,15,4,0,32.8,637
2016,5,15,5,0,34.3,686
2016,5,15,6,0,35.2,847
2016,5,15,7,0,35.3,767
2016,5,15,8,0,35,788
2016,5,15,9,0,34.6,519
2016,5,15,10,0,34.2,378
2016,5,15,11,0,33.4,54
2016,5,15,12,0,31.2,79
2016,5,15,13,0,29,0
2016,5,15,14,0,28,0
2016,5,15,15,0,27.1,0
2016,5,15,16,0,26.3,0
2016,5,15,17,0,25.9,0
2016,5,15,18,0,25.7,0
2016,5,15,19,0,25.5,0
2016,5,15,20,0,25.3,0
2016,5,15,21,0,25.1,0
2016,5,15,22,0,25.1,0
2016,5,15,23,0,25.1,0
2016,5,16,0,0,25.2,0
2016,5,16,1,0,26,9
2016,5,16,2,0,27.1,25
2016,5,16,3,0,28.7,47
2016,5,16,4,0,30.3,89
2016,5,16,5,0,31.7,102
2016,5,16,6,0,32.7,91
2016,5,16,7,0,33.3,117
2016,5,16,8,0,33.4,110
2016,5,16,9,0,33.2,66
2016,5,16,10,0,32.6,56
2016,5,16,11,0,31.6,22
2016,5,16,12,0,29.8,9
2016,5,16,13,0,28.1,1
2016,5,16,14,0,27.2,0
2016,5,16,15,0,26.5,0
2016,5,16,16,0,25.9,0
2016,5,16,17,0,25.4,0
2016,5,16,18,0,25,0
2016,5,16,19,0,24.7,0
2016,5,16,20,0,24.6,0
2016,5,16,21,0,24.5,0
2016,5,16,22,0,24.4,0
2016,5,16,23,0,24.3,0
2016,5,17,0,0,24.2,0
2016,5,17,1,0,24.7,23
2016,5,17,2,0,25.7,114
2016,5,17,3,0,27.2,271
2016,5,17,4,0,28.9,406
2016,5,17,5,0,30.4,539
2016,5,17,6,0,31.4,476
2016,5,17,7,0,32.1,500
2016,5,17,8,0,32.5,539
2016,5,17,9,0,32.6,293
2016,5,17,10,0,32.6,42
2016,5,17,11,0,32.1,22
2016,5,17,12,0,30.2,13
2016,5,17,13,0,27.6,1
2016,5,17,14,0,26.6,0
2016,5,17,15,0,26.1,0
2016,5,17,16,0,25.7,0
2016,5,17,17,0,25.5,0
2016,5,17,18,0,25.5,0
2016,5,17,19,0,25.3,0
2016,5,17,20,0,25.1,0
2016,5,17,21,0,24.9,0
2016,5,17,22,0,24.7,0
2016,5,17,23,0,24.7,0
2016,5,18,0,0,24.7,0
2016,5,18,1,0,25.4,28
2016,5,18,2,0,27.1,119
2016,5,18,3,0,29.3,294
2016,5,18,4,0,30.7,477
2016,5,18,5,0,31.7,550
2016,5,18,6,0,32.2,737
2016,5,18,7,0,32.5,675
2016,5,18,8,0,32.6,626
2016,5,18,9,0,32.3,359
2016,5,18,10,0,31.6,129
2016,5,18,11,0,30.4,22
2016,5,18,12,0,28.7,37
2016,5,18,13,0,27.2,2
2016,5,18,14,0,26.5,0
2016,5,18,15,0,26.1,0
2016,5,18,16,0,25.8,0
2016,5,18,17,0,25.6,0
2016,5,18,18,0,25.5,0
2016,5,18,19,0,25.5,0
2016,5,18,20,0,25.4,0
2016,5,18,21,0,25.4,0
2016,5,18,22,0,25.4,0
2016,5,18,23,0,25.3,0
2016,5,19,0,0,25.2,0
2016,5,19,1,0,26.2,36
2016,5,19,2,0,27.6,101
2016,5,19,3,0,29.4,368
2016,5,19,4,0,30.9,573
2016,5,19,5,0,32.4,736
2016,5,19,6,0,33.5,788
2016,5,19,7,0,33.8,827
2016,5,19,8,0,33.4,811
2016,5,19,9,0,32.4,655
2016,5,19,10,0,31.4,466
2016,5,19,11,0,30.3,371
2016,5,19,12,0,28.7,155
2016,5,19,13,0,27.5,2
2016,5,19,14,0,27,0
2016,5,19,15,0,26.6,0
2016,5,19,16,0,26.2,0
2016,5,19,17,0,25.9,0
2016,5,19,18,0,25.6,0
2016,5,19,19,0,25.4,0
2016,5,19,20,0,25.2,0
2016,5,19,21,0,25,0
2016,5,19,22,0,24.9,0
2016,5,19,23,0,24.7,0
2016,5,20,0,0,24.6,0
2016,5,20,1,0,25.4,22
2016,5,20,2,0,26.7,99
2016,5,20,3,0,28.6,353
2016,5,20,4,0,30.5,626
2016,5,20,5,0,31.9,540
2016,5,20,6,0,32.9,791
2016,5,20,7,0,33.6,816
2016,5,20,8,0,33.8,722
2016,5,20,9,0,33.4,699
2016,5,20,10,0,32.6,540
2016,5,20,11,0,31.6,21
2016,5,20,12,0,30,10
2016,5,20,13,0,28.3,3
2016,5,20,14,0,27.4,0
2016,5,20,15,0,26.6,0
2016,5,20,16,0,26,0
2016,5,20,17,0,25.5,0
2016,5,20,18,0,25.1,0
2016,5,20,19,0,24.8,0
2016,5,20,20,0,24.5,0
2016,5,20,21,0,24.3,0
2016,5,20,22,0,24.2,0
